date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2007-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,33.5,0.31
2007-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,39.5,0.36
2007-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,42.5,0.39
2007-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,38,0.35
2007-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,67.5,0.62
2007-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,45,0.42
2007-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,43,0.4
2007-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,39,0.36
2007-01-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,30.5,0.28
2007-01-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,43.5,0.4
2007-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,42.5,0.39
2007-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,39.5,0.36
2007-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,37.48,0.35
2007-02-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,33.5,0.31
2007-02-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,40,0.37
2007-02-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,43,0.4
2007-02-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,39,0.36
2007-02-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,37.1,0.34
2007-02-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,41,0.38
2007-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,92.5,0.85
2007-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87.5,0.81
2007-02-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,29,0.27
2007-02-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,42.5,0.39
2007-02-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,40.5,0.37
2007-02-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,30,0.28
2007-02-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,43.5,0.4
2007-02-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,42.5,0.39
2007-02-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,41.3,0.38
2007-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,38.59,0.36
2007-03-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,40,0.37
2007-03-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40.15,0.37
2007-03-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,41.6,0.38
2007-03-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,36,0.33
2007-03-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,40.12,0.37
2007-03-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,73.75,0.67
2007-03-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,70,0.64
2007-03-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,28,0.26
2007-03-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,46.5,0.42
2007-03-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40,0.37
2007-03-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,40.75,0.37
2007-03-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,45.75,0.42
2007-03-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,41,0.37
2007-03-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,41.5,0.38
2007-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,34.29,0.31
2007-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,43.54,0.4
2007-04-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,35,0.32
2007-04-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,42,0.38
2007-04-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40.6,0.37
2007-04-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,44,0.4
2007-04-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,44.25,0.41
2007-04-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65,0.6
2007-04-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,28,0.26
2007-04-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,46.5,0.43
2007-04-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,41.5,0.38
2007-04-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40,0.37
2007-04-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,42.5,0.39
2007-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,35.12,0.32
2007-05-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,48.5,0.44
2007-05-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,45.5,0.41
2007-05-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,42.5,0.38
2007-05-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,45.5,0.41
2007-05-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,76,0.69
2007-05-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,26,0.23
2007-05-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,48,0.43
2007-05-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,42,0.38
2007-05-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,47,0.42
2007-05-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,42.5,0.38
2007-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,36.34,0.33
2007-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,34.19,0.31
2007-06-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,37.5,0.34
2007-06-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,47,0.42
2007-06-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,41,0.37
2007-06-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,41,0.37
2007-06-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,56,0.51
2007-06-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,50,0.45
2007-06-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,25,0.23
2007-06-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,49,0.44
2007-06-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,43.5,0.39
2007-06-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,47.5,0.43
2007-06-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,23,0.21
2007-06-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,50,0.45
2007-06-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,43,0.39
2007-06-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,48,0.43
2007-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,35.76,0.32
2007-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,47.24,0.43
2007-07-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,38.5,0.34
2007-07-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,55,0.49
2007-07-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,41.5,0.37
2007-07-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,43.5,0.39
2007-07-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,47,0.42
2007-07-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,48,0.43
2007-07-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,25,0.22
2007-07-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,51,0.46
2007-07-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,47.5,0.43
2007-07-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,23.5,0.21
2007-07-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,51,0.46
2007-07-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,43.5,0.39
2007-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,37.77,0.34
2007-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,47.93,0.43
2007-08-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,55,0.49
2007-08-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,33.5,0.3
2007-08-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,51,0.46
2007-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40,0.36
2007-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,50,0.45
2007-08-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,115,1.03
2007-08-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,85,0.76
2007-08-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,26,0.23
2007-08-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,56,0.5
2007-08-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,56,0.5
2007-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,45,0.4
2007-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,49,0.44
2007-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,37.1,0.33
2007-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40,0.35
2007-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,57,0.5
2007-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,38,0.34
2007-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,54,0.48
2007-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,43.5,0.38
2007-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,50,0.44
2007-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,92.5,0.82
2007-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,72.5,0.64
2007-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,30,0.26
2007-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,56,0.49
2007-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,48.5,0.43
2007-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,51,0.45
2007-09-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,56,0.49
2007-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,49,0.43
2007-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,51.5,0.45
2007-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,51.34,0.45
2007-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40,0.35
2007-10-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,65,0.57
2007-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,38.5,0.34
2007-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,63,0.56
2007-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,87.5,0.77
2007-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,70,0.62
2007-10-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,51,0.45
2007-10-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,70,0.62
2007-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,52,0.46
2007-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,58,0.51
2007-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,42.06,0.37
2007-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,48,0.43
2007-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,70.5,0.64
2007-11-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60,0.54
2007-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,46.5,0.42
2007-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,95,0.86
2007-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,71.5,0.65
2007-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,53.5,0.48
2007-11-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,30,0.27
2007-11-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,70,0.63
2007-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,55,0.5
2007-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,64.5,0.58
2007-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,65.11,0.59
2007-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,54.04,0.5
2007-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,67.35,0.62
2008-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.5,0.62
2008-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,80,0.74
2008-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,70,0.65
2008-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,77,0.71
2008-01-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,68,0.63
2008-01-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,74.5,0.69
2008-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,75,0.69
2008-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,80,0.74
2008-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,76,0.7
2008-01-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,70,0.65
2008-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60.5,0.56
2008-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,75,0.69
2008-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65,0.6
2008-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,57.41,0.53
2008-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,75,0.69
2008-02-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,64.5,0.6
2008-02-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,81,0.75
2008-02-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,68,0.63
2008-02-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,74,0.69
2008-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,75,0.7
2008-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,75,0.7
2008-02-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,80,0.74
2008-02-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60,0.56
2008-02-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,59,0.55
2008-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65,0.6
2008-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,62.73,0.58
2008-03-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,79,0.73
2008-03-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,58.5,0.54
2008-03-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,63,0.59
2008-03-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,74,0.69
